,subject_uuid,lab_name,subject_project,session_date,subject_nickname,sex,subject_birth_date,avg_weight,total_water,watertype,weekend_water_regime,days_weight,norm_weight,day_restr,session_age,week_number,weekday_name,below_80
0,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-23,CSHL045,M,2019-08-06,23.920000076293945,1.0,Water,CA,0 days 00:00:00,0.9625754557864766,1,78 days 00:00:00.000000000,43,Wednesday,False
1,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-24,CSHL045,M,2019-08-06,23.229999542236328,1.0,Water,CA,1 days 00:00:00,0.9348088346976389,2,79 days 00:00:00.000000000,43,Thursday,False
2,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-25,CSHL045,M,2019-08-06,23.0,,Citric Acid Water 2%,CA,2 days 00:00:00,0.9255533199195171,3,80 days 00:00:00.000000000,43,Friday,False
3,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-29,CSHL045,M,2019-08-06,24.059999465942383,1.0239999890327454,Hydrogel; Water 10% Sucrose,CA,6 days 00:00:00,0.9682092340419469,7,84 days 00:00:00.000000000,44,Tuesday,False
4,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-30,CSHL045,M,2019-08-06,24.209999084472656,0.8000000268220901,Water; Water 10% Sucrose,CA,7 days 00:00:00,0.9742454359948755,8,85 days 00:00:00.000000000,44,Wednesday,False
5,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-31,CSHL045,M,2019-08-06,24.09000015258789,0.8069999814033508,Water 10% Sucrose,CA,8 days 00:00:00,0.9694165051343215,9,86 days 00:00:00.000000000,44,Thursday,False
6,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-01,CSHL045,M,2019-08-06,23.68000030517578,0.8669999837875366,Citric Acid Water 2%; Water 10% Sucrose,CA,9 days 00:00:00,0.9529175173108966,10,87 days 00:00:00.000000000,44,Friday,False
7,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-04,CSHL045,M,2019-08-06,23.760000228881836,0.800000011920929,Hydrogel; Water 10% Sucrose,CA,12 days 00:00:00,0.95613683013609,13,90 days 00:00:00.000000000,45,Monday,False
8,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-05,CSHL045,M,2019-08-06,23.450000762939453,0.8009999990463257,Hydrogel; Water 10% Sucrose,CA,13 days 00:00:00,0.9436620025327748,14,91 days 00:00:00.000000000,45,Tuesday,False
9,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-06,CSHL045,M,2019-08-06,23.440000534057617,0.7999999821186066,Hydrogel; Water 10% Sucrose,CA,14 days 00:00:00,0.9432595788353165,15,92 days 00:00:00.000000000,45,Wednesday,False
10,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-07,CSHL045,M,2019-08-06,22.790000915527344,0.800000011920929,Hydrogel,CA,15 days 00:00:00,0.9171026525363115,16,93 days 00:00:00.000000000,45,Thursday,False
11,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-08,CSHL045,M,2019-08-06,22.5,0.4050000011920929,Water 10% Sucrose,CA,16 days 00:00:00,0.9054325955734406,17,94 days 00:00:00.000000000,45,Friday,False
12,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-11,CSHL045,M,2019-08-06,23.579999923706055,0.7999999970197678,Hydrogel; Water 10% Sucrose,CA,19 days 00:00:00,0.9488933570907868,20,97 days 00:00:00.000000000,46,Monday,False
13,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-12,CSHL045,M,2019-08-06,23.25,0.8030000030994415,Hydrogel; Water 10% Sucrose,CA,20 days 00:00:00,0.9356136820925552,21,98 days 00:00:00.000000000,46,Tuesday,False
14,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-13,CSHL045,M,2019-08-06,22.950000762939453,0.8579999804496765,Water 10% Sucrose,CA,21 days 00:00:00,0.9235412781866983,22,99 days 00:00:00.000000000,46,Wednesday,False
15,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-14,CSHL045,M,2019-08-06,22.719999313354492,0.8000000081956387,Hydrogel; Water 10% Sucrose,CA,22 days 00:00:00,0.9142856866541043,23,100 days 00:00:00.000000000,46,Thursday,False
16,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-15,CSHL045,M,2019-08-06,22.110000610351562,1.2660000324249268,Citric Acid Water 2%; Water 10% Sucrose,CA,23 days 00:00:00,0.889738455144932,24,101 days 00:00:00.000000000,46,Friday,False
17,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-18,CSHL045,M,2019-08-06,23.8700008392334,0.8758000135421753,Water 10% Sucrose,CA,26 days 00:00:00,0.9605634140536579,27,104 days 00:00:00.000000000,47,Monday,False
18,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-19,CSHL045,M,2019-08-06,23.739999771118164,1.2359999418258667,Water 10% Sucrose,CA,27 days 00:00:00,0.9553319827411736,28,105 days 00:00:00.000000000,47,Tuesday,False
19,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-20,CSHL045,M,2019-08-06,23.0,0.8410000205039978,Water 10% Sucrose,CA,28 days 00:00:00,0.9255533199195171,29,106 days 00:00:00.000000000,47,Wednesday,False
20,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-21,CSHL045,M,2019-08-06,23.239999771118164,1.440000057220459,Water 10% Sucrose,CA,29 days 00:00:00,0.9352112583950971,30,107 days 00:00:00.000000000,47,Thursday,False
21,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-22,CSHL045,M,2019-08-06,23.110000610351562,0.8090999722480774,Citric Acid Water 2%; Water 10% Sucrose,CA,30 days 00:00:00,0.929979903837085,31,108 days 00:00:00.000000000,47,Friday,False
22,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-25,CSHL045,M,2019-08-06,23.170000076293945,1.6109999418258667,Water 10% Sucrose,CA,33 days 00:00:00,0.932394369267362,34,111 days 00:00:00.000000000,48,Monday,False
23,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-26,CSHL045,M,2019-08-06,24.040000915527344,0.9395999908447266,Water 10% Sucrose,CA,34 days 00:00:00,0.9674044634015027,35,112 days 00:00:00.000000000,48,Tuesday,False
24,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-11-27,CSHL045,M,2019-08-06,23.239999771118164,3.271999955177307,Water 10% Sucrose; Water 2% Citric Acid,CA,35 days 00:00:00,0.9352112583950971,36,113 days 00:00:00.000000000,48,Wednesday,False
25,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-02,CSHL045,M,2019-08-06,24.350000381469727,1.4644999504089355,Water 10% Sucrose,CA,40 days 00:00:00,0.979879291004818,41,118 days 00:00:00.000000000,49,Monday,False
26,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-03,CSHL045,M,2019-08-06,24.020000457763672,1.2264000177383423,Water 10% Sucrose,CA,41 days 00:00:00,0.9665996160065864,42,119 days 00:00:00.000000000,49,Tuesday,False
27,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-04,CSHL045,M,2019-08-06,23.389999389648438,1.6848000288009644,Water 10% Sucrose,CA,42 days 00:00:00,0.9412474603480256,43,120 days 00:00:00.000000000,49,Wednesday,False
28,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-05,CSHL045,M,2019-08-06,23.5,1.1413999795913696,Water 10% Sucrose,CA,43 days 00:00:00,0.9456740442655935,44,121 days 00:00:00.000000000,49,Thursday,False
29,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-06,CSHL045,M,2019-08-06,23.1200008392334,1.2050000429153442,Citric Acid Water 2%; Water 10% Sucrose,CA,44 days 00:00:00,0.9303823275345432,45,122 days 00:00:00.000000000,49,Friday,False
30,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-09,CSHL045,M,2019-08-06,25.06999969482422,1.257599949836731,Water 10% Sucrose,CA,47 days 00:00:00,1.008853106431558,48,125 days 00:00:00.000000000,50,Monday,False
31,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-10,CSHL045,M,2019-08-06,24.950000762939453,0.8095999956130981,Water 10% Sucrose,CA,48 days 00:00:00,1.004024175571004,49,126 days 00:00:00.000000000,50,Tuesday,False
32,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-11,CSHL045,M,2019-08-06,24.600000381469727,0.9552000164985657,Water 10% Sucrose,CA,49 days 00:00:00,0.9899396531778561,50,127 days 00:00:00.000000000,50,Wednesday,False
33,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-12,CSHL045,M,2019-08-06,24.219999313354492,1.2450000047683716,Water 10% Sucrose,CA,50 days 00:00:00,0.9746478596923336,51,128 days 00:00:00.000000000,50,Thursday,False
34,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-13,CSHL045,M,2019-08-06,24.350000381469727,1.048799991607666,Citric Acid Water 2%; Water 10% Sucrose,CA,51 days 00:00:00,0.979879291004818,52,129 days 00:00:00.000000000,50,Friday,False
35,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-16,CSHL045,M,2019-08-06,25.299999237060547,1.2121000289916992,Water 10% Sucrose,CA,54 days 00:00:00,1.01810862120968,55,132 days 00:00:00.000000000,51,Monday,False
36,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-17,CSHL045,M,2019-08-06,24.649999618530273,1.055999994277954,Water 10% Sucrose,CA,55 days 00:00:00,0.9919516949106749,56,133 days 00:00:00.000000000,51,Tuesday,False
37,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-18,CSHL045,M,2019-08-06,24.399999618530273,1.1361000537872314,Water 10% Sucrose,CA,56 days 00:00:00,0.9818913327376367,57,134 days 00:00:00.000000000,51,Wednesday,False
38,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-19,CSHL045,M,2019-08-06,23.75,1.0219999551773071,Water 10% Sucrose,CA,57 days 00:00:00,0.9557344064386317,58,135 days 00:00:00.000000000,51,Thursday,False
39,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-20,CSHL045,M,2019-08-06,23.299999237060547,1.5408999919891357,Citric Acid Water 2%; Water 10% Sucrose,CA,58 days 00:00:00,0.937625723825374,59,136 days 00:00:00.000000000,51,Friday,False
40,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-23,CSHL045,M,2019-08-06,25.1200008392334,0.829800009727478,Water 10% Sucrose,CA,61 days 00:00:00,1.010865224918849,62,139 days 00:00:00.000000000,52,Monday,False
41,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-24,CSHL045,M,2019-08-06,25.100000381469727,1.1893999576568604,Citric Acid Water 2%; Water 10% Sucrose,CA,62 days 00:00:00,1.0100603775239325,63,140 days 00:00:00.000000000,52,Tuesday,False
42,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-12-27,CSHL045,M,2019-08-06,25.229999542236328,0.8118000030517578,Citric Acid Water 2%; Water 10% Sucrose,CA,65 days 00:00:00,1.0152917320819448,66,143 days 00:00:00.000000000,52,Friday,False
43,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-02,CSHL045,M,2019-08-06,24.940000534057617,1.2007999420166016,Water 10% Sucrose,CA,71 days 00:00:00,1.003621751873546,72,149 days 00:00:00.000000000,1,Thursday,False
44,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-03,CSHL045,M,2019-08-06,24.299999237060547,1.204200029373169,Citric Acid Water 2%; Water 10% Sucrose,CA,72 days 00:00:00,0.977867172517527,73,150 days 00:00:00.000000000,1,Friday,False
45,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-06,CSHL045,M,2019-08-06,25.1299991607666,0.9146000146865845,Water 10% Sucrose,CA,75 days 00:00:00,1.011267571861835,76,153 days 00:00:00.000000000,2,Monday,False
46,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-07,CSHL045,M,2019-08-06,24.09000015258789,1.1466000080108643,Water 10% Sucrose,CA,76 days 00:00:00,0.9694165051343215,77,154 days 00:00:00.000000000,2,Tuesday,False
47,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-08,CSHL045,M,2019-08-06,23.600000381469727,1.1627999544143677,Water 10% Sucrose,CA,77 days 00:00:00,0.9496982044857032,78,155 days 00:00:00.000000000,2,Wednesday,False
48,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-09,CSHL045,M,2019-08-06,23.360000610351562,1.193600058555603,Water 10% Sucrose,CA,78 days 00:00:00,0.9400402660101231,79,156 days 00:00:00.000000000,2,Thursday,False
49,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-10,CSHL045,M,2019-08-06,23.200000762939453,2.3545000553131104,Water 10% Sucrose; Water 2% Citric Acid,CA,79 days 00:00:00,0.9336016403597365,80,157 days 00:00:00.000000000,2,Friday,False
50,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-13,CSHL045,M,2019-08-06,25.290000915527344,0.8069999814033508,Water 10% Sucrose,CA,82 days 00:00:00,1.0177062742666938,83,160 days 00:00:00.000000000,3,Monday,False
51,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-14,CSHL045,M,2019-08-06,24.25,1.1904000043869019,Water 10% Sucrose,CA,83 days 00:00:00,0.9758551307847082,84,161 days 00:00:00.000000000,3,Tuesday,False
52,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-15,CSHL045,M,2019-08-06,23.68000030517578,1.3335000276565552,Water 10% Sucrose,CA,84 days 00:00:00,0.9529175173108966,85,162 days 00:00:00.000000000,3,Wednesday,False
53,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-16,CSHL045,M,2019-08-06,23.780000686645508,1.3244999647140503,Water 10% Sucrose,CA,85 days 00:00:00,0.9569416775310063,86,163 days 00:00:00.000000000,3,Thursday,False
54,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-17,CSHL045,M,2019-08-06,23.469999313354492,1.3485000133514404,Citric Acid Water 2%; Water 10% Sucrose,CA,86 days 00:00:00,0.9444667731732189,87,164 days 00:00:00.000000000,3,Friday,False
55,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-21,CSHL045,M,2019-08-06,25.389999389648438,0.8324999809265137,Water 10% Sucrose,CA,90 days 00:00:00,1.0217303577323313,91,168 days 00:00:00.000000000,4,Tuesday,False
56,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-22,CSHL045,M,2019-08-06,24.719999313354492,0.8159999847412109,Water 10% Sucrose,CA,91 days 00:00:00,0.9947685840384101,92,169 days 00:00:00.000000000,4,Wednesday,False
57,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-23,CSHL045,M,2019-08-06,24.0,1.4355000257492065,Water 10% Sucrose,CA,92 days 00:00:00,0.96579476861167,93,170 days 00:00:00.000000000,4,Thursday,False
58,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-24,CSHL045,M,2019-08-06,24.260000228881836,1.2825000286102295,Citric Acid Water 2%; Water 10% Sucrose,CA,93 days 00:00:00,0.9762575544821663,94,171 days 00:00:00.000000000,4,Friday,False
59,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-27,CSHL045,M,2019-08-06,25.760000228881836,1.2330000400543213,Water 10% Sucrose,CA,96 days 00:00:00,1.0366197275203957,97,174 days 00:00:00.000000000,5,Monday,False
60,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-28,CSHL045,M,2019-08-06,25.0,1.128000020980835,Water 10% Sucrose,CA,97 days 00:00:00,1.0060362173038229,98,175 days 00:00:00.000000000,5,Tuesday,False
61,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-29,CSHL045,M,2019-08-06,24.450000762939453,1.4579999446868896,Water 10% Sucrose,CA,98 days 00:00:00,0.9839034512249276,99,176 days 00:00:00.000000000,5,Wednesday,False
62,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-30,CSHL045,M,2019-08-06,23.959999084472656,1.4670000076293945,Water 10% Sucrose,CA,99 days 00:00:00,0.9641850738218373,100,177 days 00:00:00.000000000,5,Thursday,False
63,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-01-31,CSHL045,M,2019-08-06,23.850000381469727,1.4444999694824219,Citric Acid Water 2%; Water 10% Sucrose,CA,100 days 00:00:00,0.9597585666587415,101,178 days 00:00:00.000000000,5,Friday,False
64,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-03,CSHL045,M,2019-08-06,25.420000076293945,1.1100000143051147,Water 10% Sucrose,CA,103 days 00:00:00,1.022937628824706,104,181 days 00:00:00.000000000,6,Monday,False
65,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-04,CSHL045,M,2019-08-06,24.729999542236328,1.0800000429153442,Water 10% Sucrose,CA,104 days 00:00:00,0.9951710077358683,105,182 days 00:00:00.000000000,6,Tuesday,False
66,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-05,CSHL045,M,2019-08-06,24.18000030517578,1.5269999504089355,Water 10% Sucrose,CA,105 days 00:00:00,0.9730382416569731,106,183 days 00:00:00.000000000,6,Wednesday,False
67,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-06,CSHL045,M,2019-08-06,24.049999237060547,1.4789999723434448,Water 10% Sucrose,CA,106 days 00:00:00,0.9678068103444888,107,184 days 00:00:00.000000000,6,Thursday,False
68,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-07,CSHL045,M,2019-08-06,23.950000762939453,1.9524999856948853,Water 10% Sucrose; Water 2% Citric Acid,CA,107 days 00:00:00,0.9637827268788511,108,185 days 00:00:00.000000000,6,Friday,False
69,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-10,CSHL045,M,2019-08-06,26.690000534057617,0.8730000257492065,Water 10% Sucrose,CA,110 days 00:00:00,1.0740442870848135,111,188 days 00:00:00.000000000,7,Monday,False
70,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-11,CSHL045,M,2019-08-06,25.600000381469727,1.090499997138977,Water 10% Sucrose,CA,111 days 00:00:00,1.030181101870009,112,189 days 00:00:00.000000000,7,Tuesday,False
71,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-12,CSHL045,M,2019-08-06,25.020000457763672,1.2269999980926514,Water 10% Sucrose,CA,112 days 00:00:00,1.0068410646987394,113,190 days 00:00:00.000000000,7,Wednesday,False
72,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-13,CSHL045,M,2019-08-06,24.799999237060547,1.381500005722046,Water 10% Sucrose,CA,113 days 00:00:00,0.9979878968636035,114,191 days 00:00:00.000000000,7,Thursday,False
73,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-14,CSHL045,M,2019-08-06,24.600000381469727,1.8895000219345093,Water 10% Sucrose; Water 2% Citric Acid,CA,114 days 00:00:00,0.9899396531778561,115,192 days 00:00:00.000000000,7,Friday,False
74,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-17,CSHL045,M,2019-08-06,26.670000076293945,0.824999988079071,Water 10% Sucrose,CA,117 days 00:00:00,1.0732394396898972,118,195 days 00:00:00.000000000,8,Monday,False
75,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-18,CSHL045,M,2019-08-06,25.549999237060547,0.8460000157356262,Hydrogel; Water 10% Sucrose,CA,118 days 00:00:00,1.0281689833827181,119,196 days 00:00:00.000000000,8,Tuesday,False
76,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-19,CSHL045,M,2019-08-06,24.700000762939453,1.3365000486373901,Water 10% Sucrose,CA,119 days 00:00:00,0.9939638133979659,120,197 days 00:00:00.000000000,8,Wednesday,False
77,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-20,CSHL045,M,2019-08-06,23.75,1.2000000476837158,Water 10% Sucrose,CA,120 days 00:00:00,0.9557344064386317,121,198 days 00:00:00.000000000,8,Thursday,False
78,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-21,CSHL045,M,2019-08-06,23.360000610351562,2.6365000009536743,Water 10% Sucrose; Water 2% Citric Acid,CA,121 days 00:00:00,0.9400402660101231,122,199 days 00:00:00.000000000,8,Friday,False
79,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-24,CSHL045,M,2019-08-06,25.93000030517578,0.7335000038146973,Water 10% Sucrose,CA,124 days 00:00:00,1.0434607768682407,125,202 days 00:00:00.000000000,9,Monday,False
80,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-25,CSHL045,M,2019-08-06,25.700000762939453,0.636000020429492,Water 10% Sucrose,CA,125 days 00:00:00,1.0342052620901188,126,203 days 00:00:00.000000000,9,Tuesday,False
81,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-26,CSHL045,M,2019-08-06,24.329999923706055,1.2645000219345093,Water 10% Sucrose,CA,126 days 00:00:00,0.9790744436099016,127,204 days 00:00:00.000000000,9,Wednesday,False
82,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-27,CSHL045,M,2019-08-06,24.700000762939453,0.906000018119812,Water 10% Sucrose,CA,127 days 00:00:00,0.9939638133979659,128,205 days 00:00:00.000000000,9,Thursday,False
83,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2020-02-28,CSHL045,M,2019-08-06,22.450000762939453,1.277999997138977,Water 10% Sucrose,CA,128 days 00:00:00,0.9034205538406218,129,206 days 00:00:00.000000000,9,Friday,False
84,b04fd8a4-1ba4-4bc2-9593-238386281a6c,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-22,CSHL045,M,2019-08-06,24.85,,water,CA,,1.0,0,77 days 00:00:00.000000000,43,Tuesday,False
0,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-23,CSHL046,M,2019-08-06,24.360000610351562,1.0,Water,CA,0 days 00:00:00,0.9598108987530167,1,78 days 00:00:00.000000000,43,Wednesday,False
1,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-24,CSHL046,M,2019-08-06,23.3700008392334,1.0,Water,CA,1 days 00:00:00,0.920803815572632,2,79 days 00:00:00.000000000,43,Thursday,False
2,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-25,CSHL046,M,2019-08-06,23.049999237060547,,Citric Acid Water 2%,CA,2 days 00:00:00,0.9081953994113691,3,80 days 00:00:00.000000000,43,Friday,False
3,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-29,CSHL046,M,2019-08-06,26.18000030517578,1.026999980211258,Hydrogel; Water 10% Sucrose,CA,6 days 00:00:00,1.031520894608975,7,84 days 00:00:00.000000000,44,Tuesday,False
4,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-30,CSHL046,M,2019-08-06,24.399999618530273,0.8000000268220901,Water; Water 10% Sucrose,CA,7 days 00:00:00,0.9613869038033993,8,85 days 00:00:00.000000000,44,Wednesday,False
5,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,churchlandlab,ibl_neuropixel_brainwide_01,2019-10-31,CSHL046,M,2019-08-06,24.389999389648438,0.8399999737739563,Water 10% Sucrose,CA,8 days 00:00:00,0.9609928837528936,9,86 days 00:00:00.000000000,44,Thursday,False
