,subject_uuid,session_date,subject_nickname,sex,subject_birth_date,ear_mark,subject_line,subject_source,protocol_number,subject_description,subject_ts,subject_strain,avg_weight,session_day,condition
54,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-08-29,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1626572607058752,23,6
55,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-08-30,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1635400882420053,24,6
56,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-08-31,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1630986744739402,25,6
57,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-01,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1604502760566178,26,6
58,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-02,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1666299004273926,27,6
59,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-04,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1825204593134626,29,6
60,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-05,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.16795405754052,30,6
61,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-06,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.16133301940168,31,6
62,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-07,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.17148536768504,32,6
63,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-08,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1039505766103104,33,6
64,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-09,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1578017934482276,34,6
65,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-10,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1326417980059953,35,6
66,37c8f897-cbcc-4743-bad6-764ccbbfb190,2018-09-11,IBL_14,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0593687963285556,36,6
67,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-06,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9812872663742508,0,1
68,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-07,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9894232412642177,1,1
69,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-08,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9943952450773632,2,1
70,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-09,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.014509135104367,3,1
71,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-10,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0203851121798015,4,1
72,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-11,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0395950289445162,5,2
73,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-12,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1299945966788218,6,2
74,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-13,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1751943805459746,7,2
75,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-14,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1431025753819342,8,2
76,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-15,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1277346419701626,9,2
77,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-16,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.150786455876074,10,2
78,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-17,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1548544433210575,11,2
79,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-19,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1869463346968439,13,4
80,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-20,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1765504050982178,14,4
81,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-21,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1711263931009912,15,4
82,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-22,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1923702604823245,16,4
83,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-23,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1996023052158753,17,4
84,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-25,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2005062353722915,19,4
85,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-26,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2000542271882104,20,4
86,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-27,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.225366168226273,21,4
87,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-28,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.242542048162623,22,4
88,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-29,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.189206289405503,23,6
89,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-30,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1950823095868108,24,6
90,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-08-31,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1846862937764386,25,6
91,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-01,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1760983969141368,26,6
92,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-02,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.196890256111389,27,6
93,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-04,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.196438247927308,29,6
94,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-05,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1846862937764386,30,6
95,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-06,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1340625841238052,31,6
96,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-07,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.20683426373768,32,6
97,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-08,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1765504050982178,33,6
98,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-09,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1760983969141368,34,6
99,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-10,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1792623679909582,35,6
100,f953fa3b-d24f-4c47-9550-b11c2b9f96f2,2018-09-11,IBL_15,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1842343718041037,36,6
101,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-06,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9894393160178562,0,1
102,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-07,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0021302774858958,1,1
103,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-08,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0025835353722652,2,1
104,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-09,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.00779582816531,3,1
105,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-10,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9980510429586724,4,1
106,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-11,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0877940296573818,5,2
107,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-12,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.133118780893106,6,2
108,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-13,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0877940296573818,7,2
109,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-14,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0986719595799435,8,2
110,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-15,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1018446783344278,9,2
111,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-16,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1118161789343526,10,2
112,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-17,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1181616164433212,11,2
113,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-19,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1449032265884067,13,4
114,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-20,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1449032265884067,14,4
115,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-21,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1267733433841374,15,4
116,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-22,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.158500617379083,16,4
117,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-23,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1589538752654525,17,4
118,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-25,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1494357190019995,19,4
119,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-26,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.15396812496549,20,4
120,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-27,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1693785473016445,21,4
121,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-28,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1684721179790079,22,4
122,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-29,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.142636937156559,23,6
123,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-30,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1381045311930684,24,6
124,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-08-31,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.134025296665845,25,6
125,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-01,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1408239920611833,26,6
126,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-02,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1807097351105755,27,6
127,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-03,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1807097351105755,28,6
128,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-05,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1711915788471225,30,6
129,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-07,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.179803305787939,32,6
130,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-08,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1462630002475152,33,6
